id,features
2699,"[0.551654577255249, 0.26749297976493835, -0.12698882818222046, -0.3556674122810364, -0.02721596695482731, -0.08864130824804306, -0.6298273205757141, 0.33388805389404297, 0.005796357989311218, -0.6234623789787292]"
2709,"[0.7689898014068604, 0.32338303327560425, -0.22598102688789368, -0.6338815093040466, 1.0070239305496216, 0.05937723070383072, -0.4137526750564575, 0.058842726051807404, -0.375505268573761, -0.6368592381477356]"
2719,"[0.1705770492553711, 0.071489118039608, -0.11325199156999588, -0.7657750844955444, -0.07834234833717346, 0.06110013276338577, -0.19447854161262512, 0.08790823072195053, 0.7716838717460632, -0.8123233318328857]"
2729,"[0.7150605916976929, 0.8974186778068542, 0.5702505707740784, -0.008935101330280304, 0.13171692192554474, -0.36961203813552856, -0.5840697884559631, 0.4078161418437958, 0.7076689004898071, -0.5484764575958252]"
2739,"[0.12032748758792877, 0.435273140668869, -0.5046642422676086, -0.25952965021133423, 0.2183147370815277, 0.10374665260314941, -0.07420728355646133, 0.8794984221458435, -0.1987190991640091, -1.1397337913513184]"
2749,"[0.07020676881074905, 0.3912212550640106, 0.1246485784649849, 0.001779530430212617, 0.01370293740183115, -0.3080690801143646, -0.4925508499145508, 0.557661771774292, 0.3830588459968567, -0.6681766510009766]"
2759,"[0.6847730278968811, 0.4813288450241089, -0.25113600492477417, -0.1582249253988266, 0.15778885781764984, 0.20774726569652557, -0.5270102620124817, 0.8008517026901245, 0.22544103860855103, -0.7064737677574158]"
2769,"[-0.2530179023742676, -0.37221723794937134, -0.35808250308036804, 0.7659574151039124, -0.31355226039886475, -0.1881140023469925, -0.9743816256523132, 0.883780300617218, 0.07905501872301102, -0.9336807131767273]"
2779,"[-0.03219333663582802, 0.3906051814556122, -0.019992126151919365, -0.2223811149597168, -0.09564941376447678, -0.187526673078537, -0.470691055059433, 0.7277916073799133, -0.20343376696109772, -0.8821547031402588]"
2789,"[0.10983051359653473, 0.17516343295574188, -0.30586275458335876, -0.07025356590747833, -0.7825175523757935, -0.4048469364643097, -0.7836149334907532, 0.07212193310260773, 0.45630398392677307, -0.8755906820297241]"
2799,"[0.4005955755710602, -0.34870490431785583, -0.04760807752609253, -0.03488822653889656, -0.7531824707984924, 0.08781281858682632, -0.35241568088531494, -0.477855384349823, -0.3153652548789978, -1.124000906944275]"
2809,"[0.1462012529373169, -0.1606738418340683, 0.5955888032913208, -0.02594968117773533, -1.3583323955535889, 0.21392153203487396, 0.6245342493057251, 1.348585605621338, 1.5699058771133423, -1.2167763710021973]"
2819,"[0.09477455168962479, 0.6306512355804443, -0.24137476086616516, -0.34360894560813904, 0.3051852881908417, -0.5865903496742249, -0.3201989531517029, 0.8370080590248108, 0.21316783130168915, -0.5734688639640808]"
2829,"[0.5948928594589233, -0.09537433087825775, -0.12416958063840866, -0.0008946245070546865, 0.40530502796173096, -0.30617207288742065, -0.9330178499221802, 0.4148770570755005, 0.027838658541440964, -0.37513768672943115]"
2839,"[0.298780620098114, 0.6059264540672302, -0.23406951129436493, 1.253222942352295, -0.6692338585853577, -1.717205286026001, 0.14470233023166656, 0.39827826619148254, -0.2926182150840759, -1.0076929330825806]"
2849,"[0.8647827506065369, -0.37271246314048767, 0.4409841001033783, -0.34196406602859497, -0.11129071563482285, -0.17084553837776184, -0.3046938180923462, -0.42725908756256104, 0.030940085649490356, -1.365623116493225]"
2859,"[0.4239412248134613, 0.8461121916770935, 0.38775110244750977, 0.17349697649478912, 0.24860627949237823, -0.29718419909477234, -0.2514961361885071, 0.36326864361763, 0.10468937456607819, -1.0671839714050293]"
2869,"[-0.1975475698709488, 0.41086021065711975, 0.24023514986038208, 0.33725932240486145, -0.079805389046669, -0.49299460649490356, -0.19323576986789703, 0.7489737868309021, -0.23369331657886505, -0.9302171468734741]"
2879,"[0.8018916249275208, 0.18987146019935608, 0.4110977351665497, -0.1789751797914505, 0.30351388454437256, -0.0008193539688363671, -0.2330503910779953, 0.2619321346282959, 0.0577569417655468, -1.0265369415283203]"
2889,"[0.012618624605238438, -0.09093073010444641, -0.6182914972305298, -0.6067015528678894, 0.3431386351585388, -0.697911262512207, -0.1506044864654541, 0.6045093536376953, 0.16972796618938446, -0.5459126234054565]"
2899,"[0.06614984571933746, 0.6399757266044617, -0.4125201404094696, 0.07393205165863037, -0.4161384701728821, -0.19712769985198975, -0.7223526239395142, 0.8733184337615967, -0.1996297687292099, -0.7405533790588379]"
2909,"[0.09925857931375504, 0.42713114619255066, -0.10761632025241852, -0.028465386480093002, 0.38040855526924133, -0.5926897525787354, -0.3091806173324585, 0.27561280131340027, -0.042631134390830994, -0.7136845588684082]"
2919,"[0.14265471696853638, 0.6625906825065613, 0.15314657986164093, 0.16326040029525757, 0.3548318147659302, 0.07166597992181778, -0.4156072735786438, 0.8068904876708984, 0.7721328139305115, -0.9489915370941162]"
2929,"[0.44637298583984375, 0.5460532903671265, -0.23367811739444733, 0.3097863495349884, 0.610590934753418, 0.3169705867767334, -0.749832034111023, 0.7676002979278564, 0.03914831206202507, -0.7575311064720154]"
2939,"[-0.6745020151138306, 0.4958176016807556, 0.5033643245697021, -0.1787271797657013, -0.2498256415128708, -0.18629753589630127, -1.072027325630188, 0.5227359533309937, 0.09021512418985367, -0.8990979790687561]"
2949,"[-0.023671768605709076, 0.8541185855865479, 0.06914950907230377, -0.5666131377220154, 0.040529631078243256, -0.6700795292854309, -0.2789682447910309, 0.5453442931175232, 0.2653770446777344, -0.573431134223938]"
2959,"[0.7973948121070862, 0.25458434224128723, -0.36505183577537537, 0.10592210292816162, 0.46853014826774597, -0.7564271092414856, -0.22647735476493835, -0.19238589704036713, 0.09393719583749771, -1.1155420541763306]"
2969,"[0.49488693475723267, 0.37953242659568787, 0.3973107635974884, 0.48201650381088257, 0.05702799931168556, -1.1021004915237427, 0.06778136640787125, 1.0386936664581299, 0.024238739162683487, -0.4524066150188446]"
2979,"[0.5040513277053833, 0.16491444408893585, -0.1606176197528839, -0.8263468146324158, -0.9665804505348206, -0.187368243932724, 0.27865350246429443, -0.44516173005104065, 0.8139112591743469, -1.216018795967102]"
2989,"[-0.0205757524818182, 0.4148392081260681, -0.16528543829917908, -0.6015482544898987, -0.3646002411842346, -0.6566619873046875, 0.023515189066529274, 0.7404909729957581, 0.043266139924526215, -0.6105753779411316]"
2999,"[0.18997259438037872, 0.23376689851284027, -0.5981174111366272, 0.3704904615879059, 0.49915948510169983, -0.7619879841804504, -0.4294385313987732, 0.937825620174408, -0.054098475724458694, -0.7449480891227722]"
3019,"[0.4382094144821167, 0.6754913330078125, -0.29198646545410156, 0.22187085449695587, 0.3659598231315613, -0.09594171494245529, -0.847284734249115, -0.0012833933578804135, 0.1497412472963333, -1.079001784324646]"
3029,"[0.34285280108451843, 0.48291146755218506, 0.17443431913852692, -0.17989271879196167, -0.558064877986908, -0.18443728983402252, -0.3502313196659088, 1.106438159942627, -0.15059751272201538, -0.4737676978111267]"
3039,"[0.3405155539512634, 0.542194664478302, -0.21640536189079285, -0.5426124930381775, -0.03822442889213562, -0.5595947504043579, -0.12057153135538101, 0.6021064519882202, -0.17439137399196625, -0.709726095199585]"
3049,"[0.020376959815621376, 1.300784945487976, 0.4844893217086792, -0.5909194350242615, -0.20389454066753387, 0.07353881001472473, 0.04070451110601425, 1.3027358055114746, 0.07307259738445282, -0.2336791753768921]"
3069,"[1.1321287155151367, 0.08345799893140793, 0.37741994857788086, 0.27891790866851807, -0.3875197470188141, -0.21888653934001923, 0.010489257983863354, 0.9937662482261658, -0.524958074092865, -0.9936287999153137]"
3079,"[0.47750866413116455, 0.4602806568145752, -0.2500348687171936, -0.04215887561440468, 0.7809387445449829, 0.23036779463291168, 0.03364742174744606, 0.7040629386901855, 0.3121018409729004, -1.1147594451904297]"
3089,"[0.7257251739501953, 0.8226395845413208, 0.6745549440383911, 0.37137410044670105, 0.07245209813117981, -0.3352576196193695, -0.48075640201568604, 0.755438506603241, 0.047021619975566864, -0.749144971370697]"
3099,"[-0.7102866172790527, 0.4945903718471527, -0.47211727499961853, 0.236977681517601, -0.16459037363529205, 0.14647994935512543, -0.7931593656539917, 0.40967392921447754, 0.10220412909984589, -1.3195432424545288]"
3109,"[0.3233826458454132, 0.5759389996528625, -1.061659336090088, -0.5815786719322205, -0.2775307893753052, -0.17445127665996552, 0.026912327855825424, 1.1403180360794067, -0.018923213705420494, -0.4624149799346924]"
3119,"[0.47648221254348755, 0.5008087158203125, -0.023432405665516853, -0.2952149212360382, -0.22855244576931, -0.49479320645332336, -0.4235377311706543, -0.25573575496673584, -0.13402745127677917, -0.6140660643577576]"
3129,"[0.9455557465553284, 0.49292856454849243, -0.2885129451751709, 0.272787481546402, -0.09720417112112045, -0.5649853348731995, -0.41916540265083313, 0.3903701603412628, -0.2523941695690155, -0.6684038043022156]"
3139,"[0.6820882558822632, -0.6850639581680298, 0.38999804854393005, 0.6388939619064331, 0.3218982517719269, 0.40002360939979553, -0.4239591658115387, 1.3673381805419922, -0.38854578137397766, -1.036492943763733]"
3149,"[-0.8947566747665405, -0.7471021413803101, -1.377624750137329, -0.3736090064048767, -0.46064573526382446, 0.32319650053977966, -1.5506179332733154, 2.0743536949157715, 0.7503113150596619, 0.22902634739875793]"
3159,"[0.1765182763338089, 0.347164511680603, 0.05733231082558632, -0.38185253739356995, 0.5671817064285278, -0.31085625290870667, -0.21368488669395447, 0.4392322897911072, -0.5710923075675964, -0.9073748588562012]"
3169,"[0.09342285990715027, 0.3330898880958557, -0.40111440420150757, 0.04187316447496414, 0.13757836818695068, -0.5536057353019714, -0.6531866192817688, 0.4113536775112152, -0.0357092022895813, -0.7265548706054688]"
3179,"[0.12982772290706635, 0.24266396462917328, -0.544248640537262, -0.20998337864875793, 0.45140501856803894, -0.31655117869377136, -0.007848333567380905, 0.5729292035102844, 0.14980246126651764, -0.8852128982543945]"
3189,"[0.5559650659561157, 0.02522525005042553, 0.049884695559740067, -0.2742481529712677, 0.47820040583610535, -0.1532343029975891, -0.368403822183609, 0.8186761736869812, -0.32170629501342773, -0.6388654708862305]"
3199,"[0.42090508341789246, 0.9062612652778625, 0.11537160724401474, -0.18329906463623047, 0.2500881552696228, 0.5503904819488525, -0.2659722566604614, 1.0914989709854126, 0.42781755328178406, -0.5290325284004211]"
3209,"[0.07189607620239258, 0.09717103838920593, 0.028940370306372643, -0.021658871322870255, 0.03645322099328041, -0.11434317380189896, -0.05474323406815529, 0.10388743877410889, -0.12833106517791748, -0.15413132309913635]"
3219,"[0.11176484078168869, -0.13236397504806519, -0.2405984252691269, -0.2469538450241089, -0.12131624668836594, -0.26700639724731445, -0.5811706781387329, 0.507465660572052, 0.24743783473968506, -0.8357952833175659]"
3229,"[0.20953860878944397, 0.32673579454421997, 0.09308513253927231, -0.1621587872505188, 0.2646350562572479, -0.4377477467060089, -0.3743395209312439, 0.583846926689148, -0.06347031891345978, -0.7782033085823059]"
3239,"[1.3268111944198608, 0.04843868687748909, -0.31279510259628296, -0.20046813786029816, -0.14955949783325195, 0.5707302093505859, -0.5141980051994324, 1.0887837409973145, 1.7343459129333496, -0.29295575618743896]"
3249,"[-0.06179334968328476, -0.3368496298789978, -0.4129553437232971, -0.3327617049217224, -0.29228389263153076, -0.07228215038776398, -0.7752009630203247, 0.515127956867218, 0.15786711871623993, -0.9507901072502136]"
3259,"[0.1456562578678131, -0.23925867676734924, -0.3254896402359009, -0.5060475468635559, -0.08578258007764816, -0.33449873328208923, -0.071053646504879, 0.7374807000160217, -0.13345402479171753, -0.7986042499542236]"
3269,"[0.4665876626968384, -0.09647930413484573, -0.22554226219654083, -0.47097745537757874, -0.03448086977005005, 0.08676539361476898, -0.45380067825317383, 0.8987530469894409, -0.025745995342731476, -0.6027733683586121]"
3289,"[0.10754348337650299, 1.4063719511032104, 0.6332255601882935, 0.28411662578582764, -0.4427124261856079, 0.05224936455488205, -0.32257434725761414, 0.6073415279388428, 0.6444596648216248, -1.0590158700942993]"
3299,"[0.039961107075214386, -0.03389003872871399, -0.07356035709381104, -0.4528126120567322, 0.19908231496810913, 0.23629294335842133, -0.15944111347198486, 0.6308494210243225, -0.02405395545065403, -0.6095899343490601]"
3309,"[1.1329500675201416, 0.5931376218795776, 0.993319571018219, 1.0538607835769653, -0.2957848012447357, 0.737803041934967, -0.4965831935405731, 1.4979935884475708, 0.22070178389549255, -0.9374854564666748]"
3319,"[-1.0819286108016968, -0.022283755242824554, 0.17766053974628448, 1.2845475673675537, -0.5313820838928223, -0.27452412247657776, -1.5856200456619263, 0.259718120098114, 0.43252280354499817, -1.1574325561523438]"
3329,"[0.22571904957294464, 1.4287670850753784, -0.3016737401485443, 0.2510049641132355, -0.7224562168121338, -0.2543107271194458, -0.03343094885349274, 1.1117149591445923, -0.19499102234840393, -0.6972134113311768]"
3339,"[-0.12559263408184052, -0.14038199186325073, -0.3634980022907257, 0.028564631938934326, 0.5558123588562012, -0.9930692911148071, -0.5032428503036499, 0.5262495875358582, -0.12944087386131287, -0.6573830842971802]"
3349,"[1.530795693397522, 0.47509998083114624, 0.8916187882423401, 0.6971771121025085, -0.2150358408689499, -0.07216375321149826, -0.5292831659317017, 1.0493062734603882, -1.0351026058197021, -0.41443997621536255]"
3359,"[0.16661855578422546, 0.7684372067451477, -0.06309545040130615, -0.09903057664632797, 0.4526272416114807, -0.19622772932052612, -0.5521618723869324, 0.8663278818130493, -0.03270336613059044, -0.6602687835693359]"
3379,"[0.01828998513519764, 0.24242326617240906, -0.15978145599365234, 0.352922260761261, 0.09143095463514328, -0.7092562913894653, -0.7873242497444153, 0.6387073993682861, -0.049738332629203796, -0.7861983180046082]"
3389,"[0.629235029220581, -0.09104417264461517, -0.38225221633911133, -0.3947135806083679, -0.7588827610015869, -0.4977050721645355, -0.03744789958000183, 0.36816492676734924, -0.03642302379012108, -0.6835826635360718]"
3399,"[0.5537520051002502, 0.7492434978485107, -0.17565762996673584, -0.7242710590362549, -0.1816895604133606, 0.3644948899745941, 0.04986966401338577, -0.14341354370117188, -0.024912642315030098, -1.3675217628479004]"
3409,"[0.5384859442710876, -0.04371044039726257, 0.10959033668041229, -0.6030163764953613, -0.2159961462020874, -0.012426048517227173, -0.5957426428794861, -0.051946401596069336, -0.0898318961262703, -1.040408730506897]"
3419,"[0.48539072275161743, 2.311330795288086, 0.5137751698493958, 0.17170488834381104, -0.2884274423122406, -1.5792433023452759, 1.5324493646621704, -0.013227338902652264, 1.028066635131836, -0.554006040096283]"
3429,"[0.3826315701007843, 0.9496480226516724, -0.23489834368228912, -0.1271657645702362, 0.7800418138504028, -0.20000015199184418, -0.07975103706121445, 0.35058215260505676, 0.18546660244464874, -1.093620777130127]"
3439,"[0.7531068325042725, -0.09388688951730728, 0.4877041280269623, -0.5602781176567078, -0.0978940948843956, 0.3741306662559509, -0.26220232248306274, -0.17718973755836487, -0.16162987053394318, -0.907077968120575]"
3449,"[0.43915337324142456, 0.5334026217460632, -0.5028610825538635, -0.43745309114456177, -0.5850962996482849, -0.39691948890686035, -0.6551315188407898, 1.086815595626831, -0.12106184661388397, -0.055769551545381546]"
3459,"[0.05328626185655594, -0.036962587386369705, 0.8940067291259766, 0.6515862941741943, -0.3220842778682709, -0.05055831000208855, -1.5577256679534912, -0.20859089493751526, -1.654015302658081, -0.9287645816802979]"
3469,"[0.05039557069540024, 0.6080822348594666, 0.07289070636034012, -0.18956716358661652, 0.16836851835250854, -0.49691715836524963, -0.3856426179409027, 1.148141622543335, -0.005670049227774143, -0.5788205862045288]"
3479,"[0.1309642493724823, 0.29152801632881165, 0.31964120268821716, -0.42666861414909363, 0.060389503836631775, -0.2471626251935959, 0.08854798227548599, 0.3930051028728485, -0.2584121823310852, -1.1766293048858643]"
3489,"[0.4118245840072632, 0.008423570543527603, 0.04718197509646416, -0.8325201272964478, 0.14932949841022491, -0.0464211143553257, 0.17621095478534698, 0.3412335216999054, -0.4347613453865051, -0.8591145277023315]"
