userId,movieId
532,6 110 111 318 457 480 517 527 589 593 608 707 858 1198 1200 1213 1214 1233 1240 1242 1245 1291 1343 1580 1610 1721 1953 2023 2028 2194 2288 2329 2366 2406 2571 2858 2959 3147 3703 4086 4210 4262
533,1 356 1200 1214 1215 1258 1387 1997 2288 2502 2571 2959 3727 4105 4886 4973 52281 54995 57274 61240 68954 79132 80831 83134 93840 103688 119145 127096
534,1 2 10 19 34 44 47 48 104 158 165 173 180 208 223 253 260 356 364 367 393 442 480 500 519 551 586 588 592 593 596 653 780 783 798 1033 1036 1097 1196 1198 1210 1215 1270 1282 1291 1370 1387 1517 1527 1566 1580 1676 1682 1688 1721 1801 1876 1907 1917 1923 2003 2004 2005 2011 2012 2018 2028 2054 2081 2085 2089 2115 2161 2167 2174 2273 2291 2294 2324 2329 2394 2571 2617 2640 2683 2706 2716 2717 2762 2947 2948 2949 2985 2986 2987 3114 3300 3483 3489 3578 3624 3751 3793 3948 4011 4103 4270 4306 4366 4369 4370 4446 4533 4638 4701 4728 4816 4874 4886 4887 4896 4963 4993 4995 5219 5313 5418 5444 5445 5449 5574 5816 5882 5952 6156 6333 6377 6536 6539 6550 6659 6754 6863 6874 7090 7143 7153 7254 7293 7373 7438 7569 7991 8371 8528 8636 8640 8807 8874 8917 8961 27251 27611 27660 27706 30825 31878 32031 32587 33004 33493 33669 34162 35836 36289 37386 37729 37830 40815 41569 42718 44191 45186 45499 45672 45722 46972 47200 48774 49272 50872 51024 51255 51662 52287 52973 53519 54004 54259 56152 56921 57504 57640 58025 58297 58998 59103 59315 59784 59900 60126 61132 61160 61289 62113 63082 63131 63859 64695 64957 64969 65514 65685 65802 66097 66785 67087 67408 67923 68157 68358 69122 69275 69805 71264 71530 71535 72308 72378 73017 73268 73804 76175 76251 76293 77866 78469 79091 79132 79185 79695 79702 80549 80615 81229 81564 81847 83134 83349 84772 85179 85367 85414 86644 86892 86911 87222 88744 89745 90403 91353 91485 91542 91630 93363 93510 93766 93838 94015 95309 95720 95875 96588 96737 97225 97752 97836 97913 98491 99007 99112 99117 100163 101025 101112 101142 101864 101962 102716 103249 103335 103772 104129 104218 104241 106072 106491 108932 109850 110102 111759 111781 112580 112852 112897 112911 115122 115149 116724 119145 122904 130520 130634 132046 144734 150993 164367
535,2571 2599 2692 2700 2702 2706 2762 2829 2858
536,45 110 150 225 261 272 300 332 349 356 368 371 434 454 480 516 527 593
537,318 367 2329 2571 3147 4954 4963 4993 5952 5989 6539 6888 7153 8984 45722 48516 53125 53322 55765 55946 58295 69122 69844 72998 79132 80463 80906 82053 90439 97304 98961 99114 105504 106782
538,158 364 520 588 595 671 902 1035 1197 1278 1907 2918 3396 3398 3552 3671 3675 4039 4090 4616 5047 5618 7386 7888 8368 44889 56152 58559 66934 68954 69757 69844 80549 81845
539,65 318 1197 1801 3087 3740 4306 4886 5218 6377 6539 6753 8961 50872 54259 59784 68954 69122 71535
540,47 260 296 589 1073 1196 1210 2028 2329 2571 2628 2747 2772 2841 2959 4239 4993 5349 5378 5445 6539 8874 32587 33493 44191 45722 48385 48516
541,7 10 11 22 50 110 132 161 218 224 253 316 318 329 349 350 356 357 362 380 454 457 474 480 497 508 524 529 539 553 590 593 594 648 720 745
542,47 141 318 356 364 410 594 596 924 1073 1097 1200 1206 1246 1282 1377 1380 1527 1645 1653 2302 2329 2571 2694 2700 2858 2918 2959 3052 3408 3863 3948 3949 4226 4306 4344 4370 4963 4995 5218 5299 5418 5679 5989 5991 6377 6539 7254 7361 7451 8360 8529 8644 8874 8958 30825 33004 33679 34319 41566 44191 45517 46976 48780
543,135 165 231 267 344 364 377 380 588 595 637 1036 1253 1265 1270 1347 1387 1388 1580 1702 1917 2378 2379 2380 2381 2382 2421 2463 2571 2762 2791 2792 2858 2959 3258 3301 3785 3825 4226 4388 4526 4545 4886 4994 5989 6287 6373 6377 6482 7361 33794 48385 50872 60069 60408 63082 68157 70286 72998 73881 83134 86882 88163 92259 99114 101765
544,40 62 68 95 116 619 626 648 650 694 736 780 1042 1047 1059 1105 1356
545,1267 1438 1876 1909 2427 2605 2671 2763
546,70 104 370 480 589 1249 1673 1965 1969 1970 1971 1972 1976 1977 1990 2791 2858 3190 3316 3328 3354 3408 3409 3626 3877 3917 3918 3937 3939 3940 3941 3942 3959 3984
547,541 1131 1189 1199 1211 1273 1288 1300 1394 2020 2076 2858 2917 3039 3102
548,69 356 733 1393 1477 1621 2571 3263 3578 3916 4776 4899 5955 6874 7458 8531 49910 58559
549,293 318 1036 1198 2028 2571 2959 4226 48516 58559 79132 122924
550,1 318 356 2571 5989 58559 59315 60069 68954 77561 79132 80549 86332 89745 93510 102125 106782 109487 112852 115713 116797 122882 122892 122904 134130
551,47 293 318 356 377 589 593 648 1036 1270 1370 1608 1704 1917 2000 2028 2324 2353 2571 2762 2959 3147 3623 4085 4306 4369 5010 5418 5445 5816 5989 6365 6377 6378 6934 7445 8368 8464 8798 33679 34162 45186 45499 47099 49272 49530 51080 51935 56174 59315 59369 60069 63113 68954 73017 77561 79132 84152 87232 88125 88129 88140 89745 90439 91542 92259 96079 97938 103042 106487 106782 111659 112171 114662 115149 115210 116797 122918 134130 135569 136020 159093 166528 166568 166643 170697
552,235 296 356 527 541 551 594 750 923 1073 1125 1136 1175 1193 1196 1201 1208 1220 1222 1610 1617 1704 1912 1923 2194 2289 2502 2571 2641 2700 2762 2857 2890 2944 2959 2968 2987 3006 3020 3098 3114 3148 3175 3300 3396 3421 3751 3911 4019 4308 4848 4878 4995 5013 5349 5378 5747 6377 7153 7361
553,6 16 32 42 50 165 293 296 428 431 778 858 1089 1213 1221 1245 1466 1483 1653 1704 1729 2231 2353 2502 2542 2763 2858 2959 3052 3424 3481 3897 3949 4011 4034 4963 5059 5418 5513 5954 5989 6016 6378 6796 7361 8665 8784 8910 27831 33166 40148 43684 44199 44665 48516 49530 50851 53322 54286 55247 55765 55820 58295 60753 61257
554,170 306 307 364 527 538 588 593 718 858 899 901 903 907 908 912 914 919 926 953 1022 1028 1032 1035 1081 1088 1093 1097 1196 1207 1210 1213 1225 1247 1276 1286 1380 1381 1416 1487 1673 1674 1947 1951 2017 2028 2078 2080 2081 2087 2096 2282 2324 2396 2541 2542 2567 2571 2617 2671 2710 2746 2804 2820 2858 2863 3037
555,1 3 21 24 29 32 39 50 88 104 110 141 145 150 187 218 231 260 293 296 314 316 318 333 337 344 356 357 372 380 410 419 438 440 441 457 480 500 514 516 541 542 543 586 587 589 593 597 608 633 700 708 720 724 778 780 784 785 788 804 866 913 926 955 1031 1033 1036 1081 1088 1089 1090 1092 1094 1097 1124 1196 1197 1198 1200 1206 1208 1210 1213 1214 1215 1220 1222 1225 1240 1249 1257 1258 1259 1261 1265 1266 1269 1275 1285 1288 1290 1307 1320 1332 1358 1378 1390 1394 1397 1441 1454 1466 1476 1500 1503 1517 1541 1542 1544 1569 1573 1584 1591 1614 1629 1641 1663 1674 1690 1711 1732 1777 1784 1909 1921 1958 1962 1968 1991 1994 2000 2007 2015 2018 2028 2072 2085 2100 2105 2115 2124 2133 2134 2144 2145 2150 2160 2161 2174 2193 2241 2243 2248 2259 2288 2294 2301 2302 2312 2329 2335 2348 2352 2359 2374 2375 2376 2378 2407 2418 2423 2436 2445 2455 2458 2463 2470 2476 2504 2506 2517 2527 2529 2530 2531 2532 2539 2571 2628 2662 2671 2683 2694 2706 2762 2772 2796 2797 2804 2846 2858 2889 2907 2916 2918 2948 2959 2967 2985 2987 2989 2997 3016 3036 3072 3101 3105 3107 3111 3147 3175 3210 3250 3251 3361 3387 3392 3398 3408 3412 3421 3448 3450 3480 3498 3505 3524 3525 3526 3527 3534 3550 3608 3638 3671 3672 3673 3678 3698 3701 3702 3703 3704 3715 3758 3783 3844 3984 4002 4003 4008 4047 4086 6184
556,588 3081 4896 4993 5816 5952 6539 6754 7153 8368 40815 48394 49649 54001 56171 72998 74789 76093 78105 88125 93363 98809 112852 118997 122890 162600 187031
557,10 150 165 318 344 527 648 1036 1291 1485 2571 2617 4306 4896 5618 60069
558,223 593 597 662 1073 1097 1222 1259 1721 1923 1968 2028 2297 2568 2987 3186 3274 3285 3534 3824 3825 3831 4062 4159 4306 4308 4886 4993 5064 5065 5127 5152 5171 5266 5329 5387 5419 5420
559,1 2 6 34 36 58 95 110 207 218 237 260 265 314 318 327 339 356 364 377 475 480 508 509 524 529 539 551 588 589 608 610 661 708 733 745 780 783 786 1183 1210 1356 1527 1566 1580
560,47 50 70 97 110 150 223 260 293 296 316 367 377 380 551 593 608 718 741 778 923 1080 1089 1127 1136 1196 1198 1199 1201 1208 1210 1222 1249 1288 1291 1365 1391 1527 1580 1653 1673 1676 1682 1704 1732 1884 1923 2115 2174 2291 2329 2541 2571 2600 2605 2628 2672 2677 2692 2696 2762 2763 2858 2890 2959 3000 3081 3083 3147 3452 3578 3822 3826 3949 3994 3996 4011 4027 4144 4308 4383 4720 4816 4963 4973 4979 4993 5219 5378 5418 5613 5618 5669 5679 5782 5810 5839 5840 5878 5952 5989 5991 6119 6773 6873 6874 7153 7265 7323 7361 7438 7460 8376 8464 8641 8665 8873 8874 8917 8958 8981 8984 26308 27266 27368 27660 32587 33493 34048 34437 35836 36529 37733 38061 38095 40819 41285 44191 44195 47997 48045 48385 48394 48516 48744 48774 49272 51255 52281 53322 53519 54286 54372 54503 54995 55118 55247 55442 55444 57368 57669 58559 59026 59369 60069 60684 61323 63072 67255 67997 68157 68237 68886 69134 69481 69951 70286 71156 73344 74510 79132 80463 81591 82459 88129 89804 90531 91128 91658 92694 102194 106100 106782 108932 109313 109374 111384 112556 115149 115569 122882 122886 133771 134130 139644 141866 148626 148881 152077 154975
561,1 2 6 47 50 110 260 293 296 316 318 353 356 364 457 480 527 589 592 593 596 780 913 922 923 924 1036 1073 1097 1129 1196 1197 1198 1200 1210 1213 1214 1222 1230 1240 1246 1250 1252 1257 1258 1259 1263 1265 1270 1275 1282 1291 1302 1321 1372 1374 1376 1378 1387 1394 1408 1587 1663 1704 1732 1954 1967 1968 1982 2005 2028 2072 2109 2115 2174 2194 2268 2288 2291 2395 2402 2403 2409 2413 2420 2423 2476 2478 2502 2529 2571 2640 2641 2716 2762 2791 2797 2804 2918 2959 2985 3033 3087 3105 3210 3255 3275 3317 3441 3444 3471 3527 3552 3578 3702 3703 3740 3753 3809 3868 3994 4011 4027 4085 4128 4262 4571 4623 4641 4679 4776 4878 4886 4979 4993 5152 5418 5500 5541 5952 6502 6539 6874 6947 7143 7153 7387 7438 7458 8665 8874 33794 34405 38061 48516 51255 54286 58559 60069 61024 63082 68358 68954 71535 73017 78499 80463 86332 88129 88744 89745 91529 91542 96737 97913 107406 111364 112852 122882 122886 138036 166528
562,1 50 110 223 296 318 337 356 364 455 508 527 529 539 588 589 593 678 968 1197 1200 1214 1219 1240 1246 1249 1258 1259 1265 1271 1275 1285 1290 1302 1307 1333 1347 1441 1500 1527 1625 1653 1682 1704 1784 1961 1962 1968 1974 1982 1994 2000 2003 2005 2046 2133 2144 2145 2231 2232 2248 2268 2288 2355 2396 2406 2420 2424 2459 2485 2571 2580 2654 2692 2762 2797 2858 2871 2881 2908 2916 2918 2942 2959 2985 3105 3147 3210 3448 3476 3481 3499 3510 3727 3825 3863 3897 3949 4034 4128 4135 4210 4219 4306 4442 4545 4621 4720 4776 4823 4886 4936 4963 4995 5064 5294 5296 5377 5618 5669 5810 5989 6323 6377 6502 6870 6874 7022 7079 7147 7160 7293 7340 26357 27317 30707 32587 33166 44974 48394 53468 53996 55118 56757 56949 58047 58559 61240 63082 64969 68157 71899 74324 78499 79695 80831 80860 82041 83134 87306 88163 91485 93840 97921 99007 99191
563,356 588 595 597 616 783 899 912 914 916 919 1028 1035 1073 1088 1387 1968 2052 2059 2144 2324 3967 4025 4154 4447 5066 5618 6732 40629 45720 47382 72641 72737 74324 81591 81845 86833 86882 88810 94325 95307 95441 96821 100527 104906 105844 107141 112552 118997 119145 134368 134393 134853
564,500 1265 1270 1307 1923 1968 2011 2012 2706 3617 3948 5377 6188 6942 7317 7451 8528 8641 8807 34162 37384 40581 46970 47518 54503 58655 58998 60756 63479 65230 67734 68135 69278 69406 69757 70183 70641 73266 74946 79592 80549 81537 85367 88163 88405 88785 90522 93510 94677 96110 102481 102903 103883 104211 104374 108156 111113 111617 112138 117590 119141 119145 128520 131013 136598 140711 149352 151315 159093
565,32 34 47 50 296 300 318 356 357 377 380 457 474 509 527 590
566,2 7 11 17 21 32 39 50 110 141 151 161 203 224 236 252 253 261 265 266 296 316 318 345 356 367 368 377 442 454 457 480 497 500 509 527 539 541 552 590 648 736
567,1203 1260 1916 2138 3266 3424 3671 3676 3994 4144 5690 6818 7024 7361 8477 25771 27773 30810 40491 50872 56782 57502 58301 58559 71899 89745 99764 106766 108932 109374 112421 122882 122926 134170 143367 148881 156605 164179 168252 176371 180031
568,50 296 356 593 1103 1104 1257 1298 1895 2313 2359 2863 3053 3148 3363 46723 63853
569,10 153 165 185 296 316 329 344 349 377 434 480 588 590 595
570,1 25 32 150 165 318 349 356 357 457 527 589 597 608 736 778 1036 1079 1097 1127 1196 1197 1198 1200 1210 1265 1270 1291 1396 1527 1580 1584 1625 1653 1784 1968 2028 2115 2571 2762 2841 2858 2959 3147 3578 3793 4022 4226 4306 4878 4993 5349 5445 5902 6323 6333 6942 6953 7254 7361 45722 47099 48774 49272
571,253 610 968 1219 1258 1270 1278 1327 1333 1339 1345 1350 1387 1407 1924 1991 2160 2456 2513 2644 2867 3072 3499
572,1 17 21 62 111 150 260 300 318 356 357 457 480 527 539 590 593 608 750 838 858 902 904 908 912 924 933 953 969 1061 1077 1079 1086 1124 1136 1183 1193 1196 1198 1204 1208 1210 1214 1221 1225 1228 1230 1233 1234 1235 1247 1250 1252 1259 1262 1267 1272 1276 1287 1288 1291 1292 1293 1299 1304 1307 1356 1374 1387 1393 1396 1442 1569 1610 1641 1663 1672 1674 1704 1834 1945 1950 1952 1953 1954 1956 1958 1961 1964 2020 2028 2243 2245 2302 2336 2352 2355 2396 2476 2539 2570 2670 2671 2724 2761 2763 2788 2819 2917 2919 3037 3068 3072 3073 3074 3093 3104 3114 3167 3169 3552
573,1 2 6 10 47 50 104 110 163 165 231 260 293 296 316 318 333 356 364 377 380 457 480 500 586 588 589 592 593 595 648 733 736 745 780 788 858 919 1036 1073 1080 1089 1136 1148 1193 1196 1198 1200 1210 1213 1214 1225 1240 1259 1270 1276 1278 1291 1370 1377 1387 1407 1485 1517 1527 1573 1580 1625 1753 1801 1923 2005 2011 2028 2092 2115 2167 2329 2403 2502 2542 2571 2617 2640 2683 2700 2706 2761 2762 2791 2916 2918 2953 2959 2985 3039 3114 3213 3527 3617 3751 3752 3753 3785 3793 3948 3999 4011 4102 4105 4226 4239 4262 4306 4388 4718 4720 4776 4816 4878 4886 4979 4993 5010 5064 5110 5218 5254 5349 5445 5903 5952 5989 6188 6281 6333 6365 6373 6377 6378 6502 6539 6586 6754 6874 7143 7153 7317 7360 7439 7445 7482 8361 8528 8636 8641 8665 8798 8874 8950 8957 8961 8985 26471 32587 33162 33493 33794 34162 35836 36529 39446 41569 42723 43679 44665 45722 46347 48304 48385 48394 48516 48774 48780 49272 49530 51255 51662 51935 52973 53000 53125 53972 54272 54503 58559 58998 59315 59369 60040 60069 60072 60684 61024 62849 63131 64614 64839 66097 67087 68157 68358 68659 68954 69122 69481 69784 70286 71535 72998 74458 76251 78499 79132 80463 85414 86332 86345 86377 87232 88129 88140 88744 89745 91529 91630 92535 93840 94864 96079 96610 98809 99114 102125 102445 109487 111362 112852
574,47 110 150 161 225 231 292 316 318 329 339 344 380 434 588 593 595
575,296 430 1259 2506 2542 2567 2568 2571 2580 2581 2583 2598 2599 2622
576,1223 1321 1345 1479 2289 2580 2723 2826 3082
577,6 110 260 318 356 368 380 457 480 527 590 593 858 908 912 920 952 969 1019 1097 1101 1129 1183 1198 1203 1210 1213 1214 1220 1221 1222 1225 1231 1240 1250 1253 1262 1263 1270 1272 1275 1287 1291 1293 1303 1387 1396 1584 1909 1931 1939 1954 1959 1961 2000 2020 2023 2028 2094 2114 2146 2194 2245 2248 2288 2374 2406 2528 2529 2640 2804 2944 2947 2949 2950 2987 3035 3066 3109 3153 5060
578,830 2496 3155 5309 7323 7395 8533 45668 45720 49772 52668 56389 58154 68269 71823 73017 76251 78316 81562 81845
579,1 17 48 110 207 356 364 367 480 500 527 595 597 780 838 892 1022 1569 1573 1580 1588 1608 1653 1680 1688 1735 1907 1909 1917 1923 2096 2324 2355 2396 2431 2471 2496 2571 2599 2687 2724 2763 3082 3114 3176 3273 3299 3408 3623 3717
580,6 16 22 25 32 47 50 70 110 111 208 260 293 296 316 318 329 337 353 356 480 508 541 589 590 593 608 745 778 839 858 1036 1079 1080 1089 1090 1127 1136 1183 1193 1196 1198 1199 1200 1201 1206 1210 1213 1214 1221 1222 1225 1246 1266 1291 1320 1339 1356 1357 1374 1394 1527 1580 1617 1625 1653 1676 1682 1704 1721 1729 1732 1784 1884 1909 1921 1923 1961 2021 2028 2117 2167 2294 2329 2360 2542 2571 2594 2600 2628 2671 2692 2716 2745 2762 2788 2826 2858 2916 2951 2959 3081 3176 3186 3267 3275 3300 3471 3481 3556 3578 3702 3703 3793 3986 3994 3996 4011 4014 4027 4034 4041 4103 4148 4226 4235 4239 4262 4306 4367 4848 4874 4878 4901 4963 4973 4993 5218 5378 5418 5445 5502 5608 5617 5630 5669 5679 5878 5903 5952 5954 6016 6294 6300 6333 6365 6377 6502 6537 6539 6583 6645 6711 6790 6874 6934 6947 6952 7090 7143 7153 7360 7361 7371 7438 7842 8360 8370 8371 8644 8730 8798 8800 8873 8949 8950 8961 8983 27674 30707 32587 33004 33437 33493 33794 34048 34319 34405 36517 37386 37733 37741 38061 41569 44191 44199 44665 45186 45447 45499 45722 45880 48516 48774 49272 51412 51662 51935 53972 53996 54286 56174
581,318 356 527 1704 2324 2762 2959 3147 3949 4022 4226 4306 4886 4896 4993 4995 5349 5816 5952 5995 6377 7153 7361 8368 44191 59315 60069 68954 79132 81845 92259 109487 112552 116797 134130
582,260 593 1196 2571 2959 4226 8368 40815 48516 49272 54001 58559 59315 60069 68157 68358 69844 74458 76093 79091 79132 81229 81564 81834 87232 88125 89745 91500 91529 91630 91658 92259 94864 96079 99114 102125 104841 109374 109487 122886 134130
583,39 216 239 296 317 356 595 1721 1907 2572 3988 4016 5620 7293 76093 80549 96588 133419 149354
584,1 10 22 47 48 60 110 150 158 160 161 165 173 185 186 196 203 204 208 218 225 227 236 237 252 256 257 261 282 292 315 317 329 338 339 349 350 356 364 377 380 420 434 440 442 454 457 474 477 480 500 508 539 586 587 588 589 590 593 595 736
585,16 88 111 223 296 428 431 555 858 904 1089 1213 1222 1228 1405 1466 1476 1732 1805 1895 2076 2329 2447 2502 2542 2858 2959 3173 3246 3275 3362 3424 3861 4011 4239 4776 5103 5325 5954 6016 7445 27373 32587 48516 54503 55765 55820 58559 64614 66097 68157 74458 79132 80463 81932
586,2 110 161 260 316 318 339 368 380 440 457 553 587 588 589 733 786 832 1073 1097 1196 1198 1200 1210 1265 1270 1291 1356 1374 1376 1485 1580 1597 1610 1704 1784 1833 2011 2058 2353 2393 2490 2571 2916 3081 3114 3147 3175 3448 3578 3753 3793 3986 4016 4489 4886 4958 4963 4993 5445 5459 5944 5952 6156 6333 6365 6373 6539 7153 8368 8665 27619 33493 33615 33794 34332 41566 42738 45431 45499 45517 47610 50872 52287 54001 54286 54648 58105 58559 59315 59369 59501 59784 60069 62999 63859 65682 67408 68157 68954 71264 72998 76093 77561 78499 79091 79139 81847 82169 84944 86298 86880 87222 87876 89745 91529 91630 93272 94985 95167 95510 96861 97225 98243 98809 101142 101362 102125 102445 103141 103335 106002 106489 106696 108932 110102 110130 111362 111781 112852 116823 117851 118696 120635 120799 122886 122890 122896 122900 122904 122906 122912 122916 122918 122920 122922 122924 122926 130520 134853 135133 135436 135569 136556 149406 152081 160438 162606 166461 166528 167036 168252 168418 173145 173291 177765 179819 187593 187595
587,1 11 21 32 50 58 141 235 236 252 296 329 342 345 356 372 380 432 440 445 497 500 515 534 539 587 590 597 628 691 838 898 910 915 933 934 1028 1073 1077 1079 1080 1094 1096 1101 1135 1172 1184 1193 1230 1234 1235 1238 1244 1259 1270 1292 1302 1307 1356 1371 1372 1373 1374 1375 1376 1544 1580 1597 1614 1641 1711 1772 1883 1948 1958 2000 2001 2002 2006 2012 2080 2108 2144 2151 2239 2243 2259 2289 2324 2336 2352 2393 2396 2406 2407 2436 2469 2470 2471 2571 2605 2657 2716 2724 2731 2738 2779 2797 2858 2874 2918 2973 2997 3037 3082 3114 3130 3175 3244 3260 3361 3363 3402 3403 3404 3414 3418 3426 3435 3436 3448 3449 3451 3467 3469 3471
588,6 16 50 110 161 165 175 223 296 300 318 333 349 428 457 527 593 733 778
589,25 36 111 150 231 235 246 282 296 318 337 342 356 357 373 376 454 481 508 509 527 587 590 593 736 780 788 1084 1097
590,1 50 110 111 150 161 260 296 318 356 364 431 440 457 480 508 524 527 541 553 588 589 594 595 596 608 750 780 858 898 903 904 908 909 910 912 913 914 919 920 922 923 924 926 928 930 933 940 942 951 953 954 955 969 1022 1032 1035 1036 1079 1084 1086 1089 1097 1193 1196 1197 1198 1200 1201 1203 1204 1207 1208 1210 1212 1213 1214 1219 1220 1221 1231 1233 1234 1240 1242 1245 1247 1248 1250 1253 1254 1258 1262 1265 1266 1270 1272 1276 1278 1283 1287 1291 1293 1302 1304 1333 1356 1358 1372 1374 1387 1610 1641 1732 1945 1947 1950 1954 1955 1961 1962 1982 1997 2005 2010 2028 2078 2081 2085 2160 2186 2194 2202 2268 2300 2302 2324 2396 2398 2409 2420 2529 2565 2571 2640 2641 2662 2716 2728 2797 2804 2863 2918 2940 2944 2947 2948 2949 2951 3033 3035 3062 3088 3147 3196 3255 3256 3275 3360 3361 3365 3396 3435 3451 3468 3471 3504 3508 3552 3578 3654 3730 3742 3753 3871 4011 4027 4041 4047 4262 4306 4321 4361 4406 4623 4993 4995 5218 5952 6448 6539 6639 6787 6870 6874 7013 7056 7132 7153 7311 7386 7438 7840 7980 8167 8368 8491 8961 25825 30707 30749 31116 32587 33166 33794 47629 48516 48738 49272 50068 52435 54001 55820 58559 60069 60766 63082 64614 64620 68157 68358 68954 69481 69844 70286 72011 72733 73023 81591 81834 82459
