id,features
102278,"[0.08997523784637451, -0.636676549911499, 0.4070519208908081, -0.5516210198402405, 0.30390313267707825, -0.3569711744785309, 0.3629695177078247, -0.07194551825523376, -0.7767305970191956, 1.244267225265503]"
102338,"[0.03397729620337486, -1.537455439567566, -0.5503143072128296, -0.40598222613334656, 1.4480160474777222, -1.2938315868377686, 1.4654597043991089, 1.230140209197998, -0.5589754581451416, 2.4832570552825928]"
102378,"[0.41597962379455566, 0.5114305019378662, -0.4601404070854187, -0.06501434743404388, -1.7316051721572876, -1.1675078868865967, -0.35894423723220825, 1.6459574699401855, -1.4306992292404175, 1.8337401151657104]"
103048,"[-0.8256239295005798, -1.7401771545410156, -1.4105836153030396, 0.24097685515880585, 1.1683193445205688, -0.826726496219635, 1.4193528890609741, 1.2196691036224365, -1.1891127824783325, 1.2931445837020874]"
103228,"[-0.8224804401397705, -2.523646593093872, -1.00567626953125, 1.208831548690796, 1.8261072635650635, -1.8256937265396118, -0.04979422688484192, 2.2290546894073486, -1.441711187362671, 0.937805712223053]"
103688,"[0.3865320384502411, -1.321420431137085, 0.945017397403717, -0.1668662279844284, 1.0736781358718872, -1.382738471031189, 2.168618679046631, 1.633530855178833, -0.9665204882621765, 1.5708591938018799]"
104078,"[0.17995047569274902, -1.273353099822998, 0.8141038417816162, -1.103242039680481, 0.6078062653541565, -0.7139423489570618, 0.7259390354156494, -0.14389103651046753, -1.5534611940383911, 2.488534450531006]"
104218,"[-2.105987310409546, -0.7868909239768982, 0.8483929634094238, -0.8204571604728699, 1.599385142326355, 0.22916705906391144, 1.2345449924468994, 2.075868844985962, -1.5036336183547974, -0.23760844767093658]"
104908,"[0.2545241117477417, -0.9737668633460999, 0.7734365463256836, -0.1535567045211792, 0.6306376457214355, -1.074096918106079, 1.497299075126648, 1.2632724046707153, -0.8777487874031067, 1.3918694257736206]"
105468,"[0.3969523012638092, -1.1797271966934204, 0.4404231607913971, -0.48107442259788513, 0.678866446018219, -0.6102396249771118, -0.055599626153707504, 0.7894335985183716, -0.6128917932510376, 1.7134346961975098]"
106438,"[-0.0017699257005006075, -1.4034351110458374, 0.8768082857131958, -1.3079127073287964, 0.7864996790885925, -0.8332039713859558, 0.6165900826454163, -0.10326646268367767, -1.8407820463180542, 2.7326431274414062]"
106648,"[-0.7258520722389221, -0.8843196034431458, -0.41985008120536804, 0.32081925868988037, 1.1257970333099365, -1.3212746381759644, 0.6757540702819824, 1.5144134759902954, -0.7177632451057434, 0.3035966753959656]"
106918,"[-0.09366186708211899, -2.1871955394744873, -0.2029535323381424, 0.7817132472991943, 1.1586230993270874, -2.0530967712402344, 1.2798243761062622, 1.518346905708313, -2.049190044403076, 1.1863720417022705]"
107338,"[0.29516613483428955, -1.284188985824585, 0.49743154644966125, -0.6660064458847046, 0.8087205290794373, -0.8813522458076477, 1.6011297702789307, 0.4661434292793274, -0.018081018701195717, 0.30126330256462097]"
107348,"[-1.920778751373291, -1.5413779020309448, 0.7907835841178894, -0.5968244075775146, -0.4203348457813263, -1.701562523841858, 1.5186175107955933, 0.8905067443847656, -1.031898856163025, 2.4428794384002686]"
107408,"[-0.12497882544994354, -1.1773594617843628, 1.5501195192337036, -0.067133828997612, 1.4238731861114502, -1.0241637229919434, 1.6246064901351929, 0.8576536178588867, -1.841783046722412, 0.9635984897613525]"
108078,"[0.5072786808013916, 0.21007899940013885, -0.28076013922691345, -0.37680143117904663, -1.7361648082733154, -1.481557011604309, -0.19386574625968933, 1.7703516483306885, -2.003326892852783, 2.7053415775299072]"
108188,"[0.3419244885444641, -0.7442904710769653, 0.4757976233959198, -0.6484454870223999, 0.39935538172721863, -0.493936151266098, 0.3863563537597656, 0.284466028213501, -0.8957331776618958, 1.6409642696380615]"
108928,"[-1.299810528755188, -1.321358561515808, -0.09126564860343933, 0.5970579385757446, 1.1748195886611938, -1.7288516759872437, 0.5045082569122314, 0.08331345021724701, -1.7667248249053955, 1.1108193397521973]"
109578,"[-0.3071989417076111, -1.4573270082473755, 0.4309580326080322, 0.6330620646476746, 0.2569790780544281, -1.0994679927825928, 1.3125064373016357, 0.9246969223022461, -1.4346659183502197, 2.2528774738311768]"
109848,"[-0.9554774165153503, -1.6357371807098389, -2.153588056564331, -0.1381603628396988, 1.6101279258728027, -0.7900229692459106, 1.3403761386871338, 1.256359577178955, -0.7943156361579895, 0.6162285804748535]"
109968,"[0.10204958915710449, -1.6862423419952393, -0.5945912003517151, -0.4934495687484741, 1.5626888275146484, -1.3688859939575195, 1.6218069791793823, 1.2790607213974, -0.5786311030387878, 2.821326732635498]"
110718,"[-0.25879034399986267, -1.0076100826263428, 1.308810830116272, -0.012845376506447792, 0.6829001307487488, -0.8274226188659668, 0.7581337690353394, 1.3951069116592407, -2.1636626720428467, 0.723189115524292]"
112138,"[-0.847199022769928, -2.156510591506958, -0.45185428857803345, -1.5789575576782227, 0.15897329151630402, -2.3240556716918945, 1.143825650215149, 1.02091646194458, -2.471224546432495, 0.7052977681159973]"
112788,"[-0.12429867684841156, -1.5980538129806519, 0.833374559879303, 0.5923224687576294, 0.8473118543624878, -1.706194281578064, -0.1212867870926857, 1.0075569152832031, -1.3693151473999023, -0.15042324364185333]"
112818,"[-0.4637505114078522, -2.487515926361084, 0.4054134786128998, 0.8581990003585815, 0.5546100735664368, -2.2079975605010986, 0.3437160551548004, 2.299931049346924, -2.3990285396575928, -0.2407737821340561]"
112868,"[-0.2911391258239746, -1.1335612535476685, 1.4724122285842896, -0.014451048336923122, 0.7682626247406006, -0.9308505058288574, 0.8529004454612732, 1.5694953203201294, -2.4341204166412354, 0.8135877847671509]"
113278,"[-0.06907300651073456, -1.3477667570114136, -0.05545880272984505, -0.2753671407699585, 0.23544614017009735, -0.46048277616500854, -0.307399719953537, 1.8591461181640625, -0.6192224621772766, 1.013326644897461]"
113348,"[-0.9423725008964539, -1.2486159801483154, 0.14335684478282928, 0.06947743892669678, 1.0347610712051392, -1.5016332864761353, 0.33512187004089355, 1.717401385307312, -1.5679727792739868, 0.40854954719543457]"
113378,"[-2.3207180500030518, -0.11473339796066284, 0.45644858479499817, -0.8826441168785095, 1.6264450550079346, -1.0545241832733154, 0.9943150281906128, 1.6003470420837402, -0.7150366306304932, 0.8598585724830627]"
114028,"[-0.4456857144832611, -1.4222290515899658, 0.873302698135376, -0.4081398844718933, 1.1251264810562134, -1.0966222286224365, 0.08295746892690659, 0.11962463706731796, -1.9844884872436523, 2.4399728775024414]"
114678,"[-0.683136522769928, -1.2823379039764404, 0.15425652265548706, 0.2425733208656311, 1.7928415536880493, -1.7372398376464844, 0.9573595523834229, 2.083977699279785, -0.8588135838508606, 0.6895924210548401]"
114818,"[-0.0810362845659256, -2.286083221435547, 0.5080263018608093, 0.7858026623725891, 0.30970558524131775, -0.4960768222808838, 0.42608216404914856, 0.05808625370264053, -1.687249779701233, 1.011610984802246]"
115828,"[-0.8877742290496826, -1.9334354400634766, -1.5744863748550415, 0.2724340260028839, 1.1976770162582397, -1.0873113870620728, 1.6892540454864502, 1.46329665184021, -1.2618645429611206, 1.4702070951461792]"
116138,"[-0.5632675290107727, -0.8878390789031982, -0.684831440448761, 0.10037218034267426, 1.0787684917449951, 0.3896680176258087, 0.18434061110019684, 0.10216221958398819, -0.891838550567627, 0.49893200397491455]"
116668,"[-0.29209640622138977, -1.6334658861160278, -0.2609942853450775, -0.6155074238777161, 1.5715415477752686, -1.018220067024231, 1.346963882446289, 1.4252537488937378, -0.9740623831748962, 2.368201971054077]"
116718,"[0.3550950884819031, 0.14705529808998108, -0.19653208553791046, -0.2637610137462616, -1.215315341949463, -1.0370899438858032, -0.13570602238178253, 1.239246129989624, -1.4023288488388062, 1.893739104270935]"
116738,"[0.3550950884819031, 0.14705529808998108, -0.19653208553791046, -0.2637610137462616, -1.215315341949463, -1.0370899438858032, -0.13570602238178253, 1.239246129989624, -1.4023288488388062, 1.893739104270935]"
117368,"[-0.6488524079322815, 0.5211397409439087, 0.05653800442814827, -0.8114286065101624, 1.1181162595748901, -0.7438724040985107, 0.6410667300224304, 0.8516448140144348, -0.8307193517684937, 1.3185598850250244]"
118198,"[-0.9248425364494324, -0.5606756806373596, 0.2031838744878769, -0.3489469885826111, 1.2043591737747192, -1.162724256515503, 0.3688066303730011, 0.5088464617729187, -0.18875262141227722, 0.9905319809913635]"
118248,"[0.06748142838478088, -0.47750741243362427, 0.3052889406681061, -0.41371577978134155, 0.2279273420572281, -0.26772835850715637, 0.27222713828086853, -0.053959138691425323, -0.5825479626655579, 0.9332004189491272]"
118888,"[-1.2319942712783813, -1.0897213220596313, 0.754315197467804, -0.13505755364894867, 1.6340563297271729, -1.1878044605255127, 1.8095033168792725, 1.4778809547424316, -1.4695780277252197, -0.11273237317800522]"
119068,"[0.08997523784637451, -0.636676549911499, 0.4070519208908081, -0.5516210198402405, 0.30390313267707825, -0.3569711744785309, 0.3629695177078247, -0.07194551825523376, -0.7767305970191956, 1.244267225265503]"
119218,"[-0.29499903321266174, -2.2824058532714844, -0.1685270518064499, -0.4865517020225525, 0.08244634419679642, 0.4000372588634491, 1.0760692358016968, 0.9661737084388733, -0.804227352142334, 0.6936684846878052]"
119828,"[-0.3539988398551941, -2.738887071609497, -0.2022324502468109, -0.5838620662689209, 0.09893561154603958, 0.48004472255706787, 1.291283130645752, 1.159408450126648, -0.9650728106498718, 0.8324021697044373]"
120138,"[-0.13886535167694092, -1.30817711353302, 1.7223550081253052, -0.07459314912557602, 1.5820813179016113, -1.1379597187042236, 1.8051183223724365, 0.9529484510421753, -2.0464255809783936, 1.0706650018692017]"
120478,"[-0.6632201075553894, -1.3768491744995117, 0.6540592908859253, 0.276896595954895, 1.9370652437210083, -2.0690245628356934, 1.822251319885254, 1.7590330839157104, -1.8367613554000854, 0.6472647190093994]"
121338,"[0.45655083656311035, 0.18907110393047333, -0.2526841163635254, -0.3391213119029999, -1.562548279762268, -1.3334013223648071, -0.1744791716337204, 1.5933164358139038, -1.8029941320419312, 2.434807300567627]"
122888,"[0.22261099517345428, -0.03281436860561371, 0.02092791721224785, -0.03173323720693588, 0.05625355616211891, -0.08895179629325867, -0.01624683290719986, 0.3356456160545349, -0.02872266061604023, 0.23573948442935944]"
122898,"[-1.082615852355957, -0.3625144362449646, 1.0801197290420532, 0.8450693488121033, 1.9168384075164795, -0.9888849258422852, -1.1581220626831055, 1.953674554824829, -1.211560606956482, 1.1961045265197754]"
122918,"[-1.0167322158813477, -1.74911367893219, -0.6267762184143066, 1.3787875175476074, 0.006623199209570885, -0.8853131532669067, 0.4561101794242859, 2.8982865810394287, -2.814610242843628, 1.7157102823257446]"
126088,"[0.5072786808013916, 0.21007899940013885, -0.28076013922691345, -0.37680143117904663, -1.7361648082733154, -1.481557011604309, -0.19386574625968933, 1.7703516483306885, -2.003326892852783, 2.7053415775299072]"
126548,"[-1.5901267528533936, -0.795480489730835, 1.0018739700317383, -0.9253618121147156, 1.4052809476852417, -0.43540143966674805, 0.9409113526344299, 1.6394468545913696, -2.1836371421813965, -0.9161064028739929]"
127098,"[-0.46307581663131714, -1.9149434566497803, 0.7258856892585754, 0.7706944346427917, 1.4677445888519287, -0.5076513290405273, 1.3768728971481323, 0.7603257894515991, -2.580296754837036, 0.8476365804672241]"
127108,"[-0.8614459037780762, -1.6038968563079834, -1.7421435117721558, 0.15089164674282074, -0.07746889442205429, -2.051556348800659, 2.416365623474121, 2.287065267562866, -0.6489375829696655, 1.6449307203292847]"
127198,"[-0.6894104480743408, -1.629014015197754, -1.2843536138534546, 0.9035871028900146, 1.2537015676498413, -1.2695561647415161, 2.0859270095825195, 1.1587975025177002, -1.0465075969696045, 1.8850144147872925]"
127298,"[-0.01938123069703579, -1.1823748350143433, -0.42221471667289734, 0.26262855529785156, 1.560425043106079, -1.9187670946121216, 0.7460189461708069, 3.089934825897217, -0.9676423072814941, 1.261481523513794]"
128488,"[-0.1940927505493164, -0.7557075023651123, 0.9816080927848816, -0.009634031914174557, 0.5121750831604004, -0.6205669641494751, 0.5686002969741821, 1.046330213546753, -1.6227469444274902, 0.542391836643219]"
128838,"[0.026426784694194794, -1.1957987546920776, -0.42802226543426514, -0.3157639503479004, 1.126234769821167, -1.006313443183899, 1.1398019790649414, 0.9567756652832031, -0.4347586929798126, 1.9314221143722534]"
128908,"[-0.9242157340049744, -1.2437832355499268, 0.7339915037155151, 0.32414403557777405, 1.3527709245681763, -1.206312894821167, -0.5289931893348694, 0.3363036811351776, -1.9416167736053467, 1.8532389402389526]"
128968,"[0.5120466351509094, 0.2585516571998596, -0.2800966501235962, -0.36882832646369934, -1.7524491548538208, -1.4721401929855347, -0.18392212688922882, 1.7129626274108887, -1.9907145500183105, 2.6820666790008545]"
129428,"[-1.2035356760025024, -1.3935573101043701, 1.0847972631454468, -1.0312516689300537, -0.4780513644218445, -0.703210711479187, 0.9003307223320007, 0.43875426054000854, -1.3671600818634033, 0.7821727991104126]"
130498,"[-0.5348085761070251, -1.73542058467865, 0.8912055492401123, -0.0866200402379036, 1.28366219997406, -0.24313384294509888, 0.7140842080116272, 1.5817875862121582, -1.493048071861267, 1.6962883472442627]"
130518,"[0.300737202167511, -1.2340781688690186, -0.49078071117401123, -0.6427887678146362, -1.1497589349746704, -0.715909481048584, 0.5931305289268494, 2.1197659969329834, -1.9861564636230469, 2.590421199798584]"
130578,"[-0.25879034399986267, -1.0076100826263428, 1.308810830116272, -0.012845376506447792, 0.6829001307487488, -0.8274226188659668, 0.7581337690353394, 1.3951069116592407, -2.1636626720428467, 0.723189115524292]"
130978,"[-0.13886535167694092, -1.30817711353302, 1.7223550081253052, -0.07459314912557602, 1.5820813179016113, -1.1379597187042236, 1.8051183223724365, 0.9529484510421753, -2.0464255809783936, 1.0706650018692017]"
131098,"[0.5072786808013916, 0.21007899940013885, -0.28076013922691345, -0.37680143117904663, -1.7361648082733154, -1.481557011604309, -0.19386574625968933, 1.7703516483306885, -2.003326892852783, 2.7053415775299072]"
131578,"[-0.29499903321266174, -2.2824058532714844, -0.1685270518064499, -0.4865517020225525, 0.08244634419679642, 0.4000372588634491, 1.0760692358016968, 0.9661737084388733, -0.804227352142334, 0.6936684846878052]"
132488,"[0.08997523784637451, -0.636676549911499, 0.4070519208908081, -0.5516210198402405, 0.30390313267707825, -0.3569711744785309, 0.3629695177078247, -0.07194551825523376, -0.7767305970191956, 1.244267225265503]"
132618,"[0.06748142838478088, -0.47750741243362427, 0.3052889406681061, -0.41371577978134155, 0.2279273420572281, -0.26772835850715637, 0.27222713828086853, -0.053959138691425323, -0.5825479626655579, 0.9332004189491272]"
132888,"[-1.3083288669586182, -0.2862895131111145, -0.23780183494091034, -0.2658223509788513, -0.4623834192752838, -0.4694896936416626, 1.5284702777862549, 0.4951164126396179, -1.4602948427200317, -0.23913154006004333]"
133798,"[0.06748142838478088, -0.47750741243362427, 0.3052889406681061, -0.41371577978134155, 0.2279273420572281, -0.26772835850715637, 0.27222713828086853, -0.053959138691425323, -0.5825479626655579, 0.9332004189491272]"
134158,"[0.06748142838478088, -0.47750741243362427, 0.3052889406681061, -0.41371577978134155, 0.2279273420572281, -0.26772835850715637, 0.27222713828086853, -0.053959138691425323, -0.5825479626655579, 0.9332004189491272]"
134248,"[0.19617663323879242, -1.7073105573654175, 0.5273452401161194, 0.383192777633667, 0.5378943681716919, -1.763343095779419, 0.19019362330436707, 0.8648488521575928, -0.9518202543258667, 0.24101917445659637]"
134368,"[-0.18134534358978271, -1.675808310508728, 1.0018643140792847, 0.5434384942054749, 0.46903789043426514, -2.748866558074951, 2.9794461727142334, 2.010711193084717, -0.8978767991065979, 0.5835679173469543]"
134528,"[-0.14081688225269318, -0.22195976972579956, -0.17120786011219025, 0.025093045085668564, 0.2696921229362488, 0.09741700440645218, 0.04608515277504921, 0.025540554895997047, -0.22295963764190674, 0.12473300099372864]"
134808,"[-0.5632675290107727, -0.8878390789031982, -0.684831440448761, 0.10037218034267426, 1.0787684917449951, 0.3896680176258087, 0.18434061110019684, 0.10216221958398819, -0.891838550567627, 0.49893200397491455]"
