movie_id,movie_embedding
3336,"0.0,0.0,0.27783555,0.0,0.87842256,0.0,0.0,0.0"
3337,"0.0,0.0,0.25578812,0.0,0.8589885,0.0,0.0,0.0"
3338,"0.0,0.0,0.47607434,0.0,1.0552187,0.0,0.0,0.0"
3339,"0.0,0.0,0.2672125,0.0,0.86976576,0.0,0.0,0.0"
3340,"0.0,0.0,0.0,0.0,0.5270121,0.0,0.0,0.0"
3341,"0.0,0.0,0.5578886,0.0,1.1115906,0.0,0.0,0.0"
3342,"0.0,0.0,0.61466444,0.0,1.1730032,0.0,0.0,0.0"
3343,"0.0,0.0,0.1640521,0.0,0.7623489,0.0,0.0,0.0"
3344,"0.0,0.0,0.0,0.0,0.5866799,0.0,0.0,0.0"
3345,"0.0,0.0,0.194886,0.0,0.8060866,0.0,0.0,0.0"
3346,"0.0,0.0,0.0,0.0,0.5872194,0.0,0.0,0.0"
3347,"0.0,0.0,0.6131877,0.0,1.1701133,0.0,0.0,0.0"
3348,"0.0,0.0,0.15417066,0.0,0.76284885,0.0,0.0,0.0"
3349,"0.0,0.0,0.21652614,0.0,0.83173126,0.0,0.0,0.0"
3350,"0.0,0.0,0.6730249,0.0,1.219121,0.0,0.0,0.0"
3351,"0.0,0.0,0.0,0.0,0.530192,0.0,0.0,0.0"
3352,"0.0,0.0,0.3087105,0.0,0.9110739,0.0,0.0,0.0"
3353,"0.0,0.0,0.15137959,0.0,0.766217,0.0,0.0,0.0"
3354,"0.0,0.0,0.0,0.0,0.31170508,0.0,0.0,0.0"
3355,"0.0,0.0,0.0,0.0,0.5246327,0.0,0.0,0.0"
3356,"0.0,0.0,0.4857847,0.0,1.063675,0.0,0.0,0.0"
3357,"0.0,0.0,0.3476835,0.0,0.9487543,0.0,0.0,0.0"
3358,"0.0,0.0,0.25641745,0.0,0.8662702,0.0,0.0,0.0"
3359,"0.0,0.0,0.76990116,0.0,1.2958069,0.0,0.0,0.0"
3360,"0.0,0.0,0.6668309,0.0,1.2139832,0.0,0.0,0.0"
3361,"0.0,0.0,0.6380905,0.0,1.1780558,0.0,0.0,0.0"
3362,"0.0,0.0,0.78254575,0.0,1.3093908,0.0,0.0,0.0"
3363,"0.0,0.0,0.7896864,0.0,1.3137054,0.0,0.0,0.0"
3364,"0.0,0.0,0.6950214,0.0,1.2348933,0.0,0.0,0.0"
3365,"0.0,0.0,0.68924075,0.0,1.2369545,0.0,0.0,0.0"
3366,"0.0,0.0,0.55069244,0.0,1.1042838,0.0,0.0,0.0"
3367,"0.0,0.0,0.2948452,0.0,0.9000965,0.0,0.0,0.0"
3368,"0.0,0.0,0.41378117,0.0,1.0023458,0.0,0.0,0.0"
3369,"0.0,0.0,0.22196993,0.0,0.82351196,0.0,0.0,0.0"
3370,"0.0,0.0,0.55683666,0.0,1.1252737,0.0,0.0,0.0"
3371,"0.0,0.0,0.4437244,0.0,1.0333835,0.0,0.0,0.0"
3372,"0.0,0.0,0.24707499,0.0,0.85681665,0.0,0.0,0.0"
3373,"0.0,0.0,0.16628863,0.0,0.7546189,0.0,0.0,0.0"
3374,"0.0,0.0,0.4165483,0.0,1.0112728,0.0,0.0,0.0"
3375,"0.0,0.0,0.38607103,0.0,0.9772962,0.0,0.0,0.0"
3376,"0.0,0.0,0.20569715,0.0,0.81150234,0.0,0.0,0.0"
3377,"0.0,0.0,0.29769707,0.0,0.89987206,0.0,0.0,0.0"
3378,"0.0,0.0,0.26174873,0.0,0.856449,0.0,0.0,0.0"
3379,"0.0,0.0,0.6043781,0.0,1.1625057,0.0,0.0,0.0"
3380,"0.0,0.0,0.25137082,0.0,0.85418034,0.0,0.0,0.0"
3381,"0.0,0.0,0.2480129,0.0,0.84346694,0.0,0.0,0.0"
3382,"0.0,0.0,0.28456423,0.0,0.8837315,0.0,0.0,0.0"
3383,"0.0,0.0,0.24810192,0.0,0.84982306,0.0,0.0,0.0"
3384,"0.0,0.0,0.5304442,0.0,1.0849199,0.0,0.0,0.0"
3385,"0.0,0.0,0.0,0.0,0.21499497,0.0,0.0,0.0"
3386,"0.0,0.0,0.5075526,0.0,1.0842946,0.0,0.0,0.0"
3387,"0.0,0.0,0.0,0.0,0.5290141,0.0,0.0,0.0"
3388,"0.0,0.0,0.008233687,0.0,0.6239446,0.0,0.0,0.0"
3389,"0.0,0.0,0.0,0.0,0.5666435,0.0,0.0,0.0"
3390,"0.0,0.0,0.0,0.0,0.41598535,0.0,0.0,0.0"
3391,"0.0,0.0,0.08292401,0.0,0.69524986,0.0,0.0,0.0"
3392,"0.0,0.0,0.0,0.0,0.27970755,0.0,0.0,0.0"
3393,"0.0,0.0,0.0,0.0,0.08336234,0.0,0.0,0.0"
3394,"0.0,0.0,0.0,0.0,0.46019745,0.0,0.0,0.0"
3395,"0.0,0.0,0.0,0.0,0.5109478,0.0,0.0,0.0"
3396,"0.0,0.0,0.5657459,0.0,1.1183199,0.0,0.0,0.0"
3397,"0.0,0.0,0.61505425,0.0,1.1601005,0.0,0.0,0.0"
3398,"0.0,0.0,0.44996333,0.0,1.0253261,0.0,0.0,0.0"
3399,"0.0,0.0,0.0,0.0,0.36815083,0.0,0.0,0.0"
3400,"0.0,0.0,0.07164275,0.0,0.68220097,0.0,0.0,0.0"
3401,"0.0,0.0,0.0,0.0,0.11495155,0.0,0.0,0.0"
3402,"0.0,0.0,0.0,0.0,0.5935394,0.0,0.0,0.0"
3403,"0.0,0.0,0.045139104,0.0,0.64111596,0.0,0.0,0.0"
3404,"0.0,0.0,0.4940824,0.0,1.0725127,0.0,0.0,0.0"
3405,"0.0,0.0,0.59361583,0.0,1.1537836,0.0,0.0,0.0"
3406,"0.0,0.0,0.521675,0.0,1.0820627,0.0,0.0,0.0"
3407,"0.0,0.0,0.10172498,0.0,0.69691503,0.0,0.0,0.0"
3408,"0.0,0.0,0.7225237,0.0,1.2587312,0.0,0.0,0.0"
3409,"0.0,0.0,0.040680937,0.0,0.626015,0.0,0.0,0.0"
3410,"0.0,0.0,0.30353594,0.0,0.902472,0.0,0.0,0.0"
3411,"0.0,0.0,0.26585484,0.0,0.86471546,0.0,0.0,0.0"
3412,"0.0,0.0,0.20015338,0.0,0.811067,0.0,0.0,0.0"
3413,"0.0,0.0,0.23486596,0.0,0.8372406,0.0,0.0,0.0"
3414,"0.0,0.0,0.1861429,0.0,0.7946488,0.0,0.0,0.0"
3415,"0.0,0.0,0.4649986,0.0,1.0494602,0.0,0.0,0.0"
3416,"0.0,0.0,0.32640818,0.0,0.92930216,0.0,0.0,0.0"
3417,"0.0,0.0,0.04096596,0.0,0.6526085,0.0,0.0,0.0"
3418,"0.0,0.0,0.56020343,0.0,1.1271696,0.0,0.0,0.0"
3419,"0.0,0.0,0.1636439,0.0,0.77894634,0.0,0.0,0.0"
3420,"0.0,0.0,0.35665876,0.0,0.95657426,0.0,0.0,0.0"
3421,"0.0,0.0,0.8536357,0.0,1.3528653,0.0,0.0,0.0"
3422,"0.0,0.0,0.3582719,0.0,0.9507371,0.0,0.0,0.0"
3423,"0.0,0.0,0.1993023,0.0,0.80118066,0.0,0.0,0.0"
3424,"0.0,0.0,0.5686509,0.0,1.1347194,0.0,0.0,0.0"
3425,"0.0,0.0,0.31795582,0.0,0.92252666,0.0,0.0,0.0"
3426,"0.0,0.0,0.27788094,0.0,0.8834586,0.0,0.0,0.0"
3427,"0.0,0.0,0.46536618,0.0,1.0486182,0.0,0.0,0.0"
3428,"0.0,0.0,0.2352325,0.0,0.83798325,0.0,0.0,0.0"
3429,"0.0,0.0,1.1911893,0.0,1.6293228,0.0,0.0,0.0"
3430,"0.0,0.0,0.26921487,0.0,0.8707063,0.0,0.0,0.0"
3431,"0.0,0.0,0.0,0.0,0.26178515,0.0,0.0,0.0"
3432,"0.0,0.0,0.0,0.0,0.37934428,0.0,0.0,0.0"
3433,"0.0,0.0,0.2806359,0.0,0.87907505,0.0,0.0,0.0"
3434,"0.0,0.0,0.06250946,0.0,0.65891325,0.0,0.0,0.0"
3435,"0.0,0.0,1.3434796,0.0,1.763545,0.0,0.0,0.0"
3436,"0.0,0.0,0.055747636,0.0,0.65045863,0.0,0.0,0.0"
3437,"0.0,0.0,0.15105675,0.0,0.7484224,0.0,0.0,0.0"
3438,"0.0,0.0,0.0,0.0,0.3278696,0.0,0.0,0.0"
3439,"0.0,0.0,0.0,0.0,0.22327489,0.0,0.0,0.0"
3440,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
3441,"0.0,0.0,0.245718,0.0,0.85593176,0.0,0.0,0.0"
3442,"0.0,0.0,0.0,0.0,0.5151781,0.0,0.0,0.0"
3443,"0.0,0.0,0.29600784,0.0,0.8960911,0.0,0.0,0.0"
3444,"0.0,0.0,0.46595633,0.0,1.0346632,0.0,0.0,0.0"
3445,"0.0,0.0,0.33199054,0.0,0.9341844,0.0,0.0,0.0"
3446,"0.0,0.0,0.030235311,0.0,0.64015067,0.0,0.0,0.0"
3447,"0.0,0.0,0.5241181,0.0,1.0984824,0.0,0.0,0.0"
3448,"0.0,0.0,0.48283058,0.0,1.0648088,0.0,0.0,0.0"
3449,"0.0,0.0,0.11130215,0.0,0.7065465,0.0,0.0,0.0"
3450,"0.0,0.0,0.34283432,0.0,0.9381984,0.0,0.0,0.0"
3451,"0.0,0.0,0.5914417,0.0,1.1521872,0.0,0.0,0.0"
3452,"0.0,0.0,0.0,0.0,0.5603365,0.0,0.0,0.0"
3453,"0.0,0.0,0.050386958,0.0,0.64245933,0.0,0.0,0.0"
3454,"0.0,0.0,0.0,0.0,0.54628223,0.0,0.0,0.0"
3455,"0.0,0.0,0.28104067,0.0,0.88276374,0.0,0.0,0.0"
3456,"0.0,0.0,0.44352394,0.0,1.0325882,0.0,0.0,0.0"
3457,"0.0,0.0,0.470944,0.0,1.055802,0.0,0.0,0.0"
3458,"0.0,0.0,0.260247,0.0,0.8585396,0.0,0.0,0.0"
3459,"0.0,0.0,0.30028647,0.0,0.9042331,0.0,0.0,0.0"
3460,"0.0,0.0,0.20207322,0.0,0.81649333,0.0,0.0,0.0"
3461,"0.0,0.0,0.67332417,0.0,1.2193227,0.0,0.0,0.0"
3462,"0.0,0.0,0.71011317,0.0,1.2374427,0.0,0.0,0.0"
3463,"0.0,0.0,0.0,0.0,0.28885534,0.0,0.0,0.0"
3464,"0.0,0.0,0.0,0.0,0.45544976,0.0,0.0,0.0"
3465,"0.0,0.0,0.0,0.0,0.5514128,0.0,0.0,0.0"
3466,"0.0,0.0,0.5464918,0.0,1.1025739,0.0,0.0,0.0"
3467,"0.0,0.0,0.77729106,0.0,1.3049111,0.0,0.0,0.0"
3468,"0.0,0.0,0.95310295,0.0,1.4467666,0.0,0.0,0.0"
3469,"0.0,0.0,0.9630185,0.0,1.4567571,0.0,0.0,0.0"
3470,"0.0,0.0,0.52427286,0.0,1.098894,0.0,0.0,0.0"
3471,"0.0,0.0,0.7144142,0.0,1.2519717,0.0,0.0,0.0"
3472,"0.0,0.0,0.041989587,0.0,0.6656411,0.0,0.0,0.0"
3473,"0.0,0.0,0.10635619,0.0,0.7202727,0.0,0.0,0.0"
3474,"0.0,0.0,0.13748553,0.0,0.7434087,0.0,0.0,0.0"
3475,"0.0,0.0,0.51272994,0.0,1.0887029,0.0,0.0,0.0"
3476,"0.0,0.0,0.47419202,0.0,1.0485587,0.0,0.0,0.0"
3477,"0.0,0.0,0.0,0.0,0.51172304,0.0,0.0,0.0"
3478,"0.0,0.0,0.2465758,0.0,0.8473104,0.0,0.0,0.0"
3479,"0.0,0.0,0.49538368,0.0,1.0684681,0.0,0.0,0.0"
3480,"0.0,0.0,0.14970502,0.0,0.7508983,0.0,0.0,0.0"
3481,"0.0,0.0,0.8065715,0.0,1.3152115,0.0,0.0,0.0"
3482,"0.0,0.0,0.2552155,0.0,0.8566427,0.0,0.0,0.0"
3483,"0.0,0.0,0.13845529,0.0,0.752705,0.0,0.0,0.0"
3484,"0.0,0.0,0.18064077,0.0,0.78829986,0.0,0.0,0.0"
3485,"0.0,0.0,0.07576078,0.0,0.69874954,0.0,0.0,0.0"
3486,"0.0,0.0,0.32806292,0.0,0.9293488,0.0,0.0,0.0"
3487,"0.0,0.0,0.08234176,0.0,0.67285436,0.0,0.0,0.0"
3488,"0.0,0.0,0.042405643,0.0,0.6674719,0.0,0.0,0.0"
3489,"0.0,0.0,0.0,0.0,0.5100606,0.0,0.0,0.0"
3490,"0.0,0.0,0.04228142,0.0,0.6643845,0.0,0.0,0.0"
3491,"0.0,0.0,0.0,0.0,0.4367128,0.0,0.0,0.0"
3492,"0.0,0.0,0.36351833,0.0,0.9560678,0.0,0.0,0.0"
3493,"0.0,0.0,0.061429493,0.0,0.68800884,0.0,0.0,0.0"
3494,"0.0,0.0,0.6430959,0.0,1.1842915,0.0,0.0,0.0"
3495,"0.0,0.0,0.3239017,0.0,0.9220014,0.0,0.0,0.0"
3496,"0.0,0.0,0.09762408,0.0,0.695544,0.0,0.0,0.0"
3497,"0.0,0.0,0.04340616,0.0,0.65396947,0.0,0.0,0.0"
3498,"0.0,0.0,0.7502707,0.0,1.2831575,0.0,0.0,0.0"
3499,"0.0,0.0,0.6011797,0.0,1.1390628,0.0,0.0,0.0"
3500,"0.0,0.0,0.043688357,0.0,0.6371481,0.0,0.0,0.0"
3501,"0.0,0.0,0.2618733,0.0,0.87083155,0.0,0.0,0.0"
3502,"0.0,0.0,0.3293143,0.0,0.9328549,0.0,0.0,0.0"
3503,"0.0,0.0,0.4625795,0.0,1.0474813,0.0,0.0,0.0"
3504,"0.0,0.0,0.830204,0.0,1.3466828,0.0,0.0,0.0"
3505,"0.0,0.0,0.5736835,0.0,1.1288279,0.0,0.0,0.0"
3506,"0.0,0.0,0.3897071,0.0,0.98695046,0.0,0.0,0.0"
3507,"0.0,0.0,0.5786734,0.0,1.130739,0.0,0.0,0.0"
3508,"0.0,0.0,0.6884811,0.0,1.2358156,0.0,0.0,0.0"
3509,"0.0,0.0,0.06664204,0.0,0.6618502,0.0,0.0,0.0"
3510,"0.0,0.0,0.49879384,0.0,1.0766146,0.0,0.0,0.0"
3511,"0.0,0.0,0.102781296,0.0,0.7167773,0.0,0.0,0.0"
3512,"0.0,0.0,0.46058616,0.0,1.0449314,0.0,0.0,0.0"
3513,"0.0,0.0,0.42314875,0.0,1.0141575,0.0,0.0,0.0"
3514,"0.0,0.0,0.091479786,0.0,0.6846373,0.0,0.0,0.0"
3515,"0.0,0.0,0.29248145,0.0,0.8959201,0.0,0.0,0.0"
3516,"0.0,0.0,0.616447,0.0,1.1604812,0.0,0.0,0.0"
3517,"0.0,0.0,0.24328762,0.0,0.8423754,0.0,0.0,0.0"
3518,"0.0,0.0,0.10968122,0.0,0.7001406,0.0,0.0,0.0"
3519,"0.0,0.0,0.4021673,0.0,0.98308337,0.0,0.0,0.0"
3520,"0.0,0.0,0.0,0.0,0.5745499,0.0,0.0,0.0"
3521,"0.0,0.0,0.6819155,0.0,1.2266729,0.0,0.0,0.0"
3522,"0.0,0.0,0.31773877,0.0,0.919675,0.0,0.0,0.0"
3523,"0.0,0.0,0.1879442,0.0,0.8041818,0.0,0.0,0.0"
3524,"0.0,0.0,0.31687385,0.0,0.9166957,0.0,0.0,0.0"
3525,"0.0,0.0,0.1012892,0.0,0.71549284,0.0,0.0,0.0"
3526,"0.0,0.0,0.41489178,0.0,1.0085865,0.0,0.0,0.0"
3527,"0.0,0.0,0.53806233,0.0,1.0924402,0.0,0.0,0.0"
3528,"0.0,0.0,0.16245121,0.0,0.76126,0.0,0.0,0.0"
3529,"0.0,0.0,0.47436088,0.0,1.0483273,0.0,0.0,0.0"
3530,"0.0,0.0,0.1582146,0.0,0.7696411,0.0,0.0,0.0"
3531,"0.0,0.0,0.4161244,0.0,1.009649,0.0,0.0,0.0"
3532,"0.0,0.0,0.40139294,0.0,0.9862082,0.0,0.0,0.0"
3533,"0.0,0.0,0.39209378,0.0,0.98991424,0.0,0.0,0.0"
3534,"0.0,0.0,0.17965281,0.0,0.80145174,0.0,0.0,0.0"
3535,"0.0,0.0,0.11077517,0.0,0.7317512,0.0,0.0,0.0"
3536,"0.0,0.0,0.52244335,0.0,1.0827528,0.0,0.0,0.0"
3537,"0.0,0.0,0.3763569,0.0,0.9750353,0.0,0.0,0.0"
3538,"0.0,0.0,0.4999404,0.0,1.064045,0.0,0.0,0.0"
3539,"0.0,0.0,0.675896,0.0,1.2399162,0.0,0.0,0.0"
3540,"0.0,0.0,0.32846877,0.0,0.93096614,0.0,0.0,0.0"
3541,"0.0,0.0,0.07098975,0.0,0.68316513,0.0,0.0,0.0"
3542,"0.0,0.0,0.12288213,0.0,0.71688247,0.0,0.0,0.0"
3543,"0.0,0.0,0.71532536,0.0,1.2541574,0.0,0.0,0.0"
3544,"0.0,0.0,0.12640236,0.0,0.7430343,0.0,0.0,0.0"
3545,"0.0,0.0,0.55674,0.0,1.1194161,0.0,0.0,0.0"
3546,"0.0,0.0,0.5432308,0.0,1.1139946,0.0,0.0,0.0"
3547,"0.0,0.0,0.5366004,0.0,1.1088109,0.0,0.0,0.0"
3548,"0.0,0.0,0.42310137,0.0,1.0155702,0.0,0.0,0.0"
3549,"0.0,0.0,0.4511731,0.0,1.0360932,0.0,0.0,0.0"
3550,"0.0,0.0,0.29031286,0.0,0.8866285,0.0,0.0,0.0"
3551,"0.0,0.0,0.8134708,0.0,1.3245573,0.0,0.0,0.0"
3552,"0.0,0.0,0.58245385,0.0,1.1327893,0.0,0.0,0.0"
3553,"0.0,0.0,0.25644472,0.0,0.8598132,0.0,0.0,0.0"
3554,"0.0,0.0,0.45562136,0.0,1.0410461,0.0,0.0,0.0"
3555,"0.0,0.0,0.40167692,0.0,0.9818761,0.0,0.0,0.0"
3556,"0.0,0.0,0.5257116,0.0,1.0992875,0.0,0.0,0.0"
3557,"0.0,0.0,0.064742684,0.0,0.6723277,0.0,0.0,0.0"
3558,"0.0,0.0,0.25722104,0.0,0.8573414,0.0,0.0,0.0"
3559,"0.0,0.0,0.27121544,0.0,0.873547,0.0,0.0,0.0"
3560,"0.0,0.0,0.22162187,0.0,0.82184535,0.0,0.0,0.0"
3561,"0.0,0.0,0.27096188,0.0,0.8708135,0.0,0.0,0.0"
3562,"0.0,0.0,0.26756316,0.0,0.86911595,0.0,0.0,0.0"
3563,"0.0,0.0,0.0,0.0,0.5603929,0.0,0.0,0.0"
3564,"0.0,0.0,0.0,0.0,0.037078917,0.0,0.0,0.0"
3565,"0.0,0.0,0.3989965,0.0,0.99498487,0.0,0.0,0.0"
3566,"0.0,0.0,0.51455605,0.0,1.0904391,0.0,0.0,0.0"
3567,"0.0,0.0,0.25153098,0.0,0.86295104,0.0,0.0,0.0"
3568,"0.0,0.0,0.4455752,0.0,1.0356379,0.0,0.0,0.0"
3569,"0.0,0.0,0.3560001,0.0,0.9579966,0.0,0.0,0.0"
3570,"0.0,0.0,0.48205382,0.0,1.0646383,0.0,0.0,0.0"
3571,"0.0,0.0,0.46590644,0.0,1.0507263,0.0,0.0,0.0"
3572,"0.0,0.0,0.0,0.0,0.19354162,0.0,0.0,0.0"
3573,"0.0,0.0,0.0,0.0,0.53988516,0.0,0.0,0.0"
3574,"0.0,0.0,0.0,0.0,0.54308456,0.0,0.0,0.0"
3575,"0.0,0.0,0.29913118,0.0,0.8982045,0.0,0.0,0.0"
3576,"0.0,0.0,0.48317635,0.0,1.0492976,0.0,0.0,0.0"
3577,"0.0,0.0,0.46093318,0.0,1.0465319,0.0,0.0,0.0"
3578,"0.0,0.0,0.9109908,0.0,1.4118897,0.0,0.0,0.0"
3579,"0.0,0.0,0.4784736,0.0,1.0611869,0.0,0.0,0.0"
3580,"0.0,0.0,0.08018862,0.0,0.6724905,0.0,0.0,0.0"
3581,"0.0,0.0,0.119471505,0.0,0.7144101,0.0,0.0,0.0"
3582,"0.0,0.0,0.2924838,0.0,0.8933294,0.0,0.0,0.0"
3583,"0.0,0.0,0.2794158,0.0,0.88274235,0.0,0.0,0.0"
3584,"0.0,0.0,0.06008114,0.0,0.658073,0.0,0.0,0.0"
3585,"0.0,0.0,0.36207047,0.0,0.9541847,0.0,0.0,0.0"
3586,"0.0,0.0,0.46613556,0.0,1.0508659,0.0,0.0,0.0"
3587,"0.0,0.0,0.0,0.0,0.5433143,0.0,0.0,0.0"
3588,"0.0,0.0,0.2567988,0.0,0.8559471,0.0,0.0,0.0"
3589,"0.0,0.0,0.052795626,0.0,0.67608076,0.0,0.0,0.0"
3590,"0.0,0.0,0.03651856,0.0,0.6528636,0.0,0.0,0.0"
3591,"0.0,0.0,0.31542176,0.0,0.9178238,0.0,0.0,0.0"
3592,"0.0,0.0,0.07912414,0.0,0.6842564,0.0,0.0,0.0"
3593,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
3594,"0.0,0.0,0.29527998,0.0,0.8985497,0.0,0.0,0.0"
3595,"0.0,0.0,0.094813704,0.0,0.7065525,0.0,0.0,0.0"
3596,"0.0,0.0,0.23510456,0.0,0.85010386,0.0,0.0,0.0"
3597,"0.0,0.0,0.2749979,0.0,0.882396,0.0,0.0,0.0"
3598,"0.0,0.0,0.5728154,0.0,1.1364664,0.0,0.0,0.0"
3599,"0.0,0.0,0.33592913,0.0,0.9318849,0.0,0.0,0.0"
3600,"0.0,0.0,0.0,0.0,0.6000184,0.0,0.0,0.0"
3601,"0.0,0.0,0.27336955,0.0,0.8811842,0.0,0.0,0.0"
3602,"0.0,0.0,0.10732718,0.0,0.7072426,0.0,0.0,0.0"
3603,"0.0,0.0,0.12987086,0.0,0.74259883,0.0,0.0,0.0"
3604,"0.0,0.0,0.40658262,0.0,0.9976933,0.0,0.0,0.0"
3605,"0.0,0.0,0.0,0.0,0.3933493,0.0,0.0,0.0"
3606,"0.0,0.0,0.56450385,0.0,1.125906,0.0,0.0,0.0"
3607,"0.0,0.0,0.2658719,0.0,0.86517394,0.0,0.0,0.0"
3608,"0.0,0.0,0.47627681,0.0,1.0454873,0.0,0.0,0.0"
3609,"0.0,0.0,0.63365793,0.0,1.2049893,0.0,0.0,0.0"
3610,"0.0,0.0,0.00085667334,0.0,0.59352195,0.0,0.0,0.0"
3611,"0.0,0.0,0.21790323,0.0,0.8286916,0.0,0.0,0.0"
3612,"0.0,0.0,0.4256284,0.0,1.0115671,0.0,0.0,0.0"
3613,"0.0,0.0,0.27314922,0.0,0.8798272,0.0,0.0,0.0"
3614,"0.0,0.0,0.21589911,0.0,0.83310604,0.0,0.0,0.0"
3615,"0.0,0.0,0.35342616,0.0,0.9511126,0.0,0.0,0.0"
3616,"0.0,0.0,0.021875074,0.0,0.6354767,0.0,0.0,0.0"
3617,"0.0,0.0,0.26667076,0.0,0.8767787,0.0,0.0,0.0"
3618,"0.0,0.0,0.6695114,0.0,1.2026725,0.0,0.0,0.0"
3619,"0.0,0.0,0.30828986,0.0,0.9088882,0.0,0.0,0.0"
3620,"0.0,0.0,0.09144998,0.0,0.6865572,0.0,0.0,0.0"
3621,"0.0,0.0,0.3060944,0.0,0.90321314,0.0,0.0,0.0"
3622,"0.0,0.0,0.18279292,0.0,0.79560465,0.0,0.0,0.0"
3623,"0.0,0.0,0.2584135,0.0,0.86438704,0.0,0.0,0.0"
3624,"0.0,0.0,0.46266264,0.0,1.0328846,0.0,0.0,0.0"
3625,"0.0,0.0,0.62101924,0.0,1.1935229,0.0,0.0,0.0"
3626,"0.0,0.0,0.120176375,0.0,0.7338739,0.0,0.0,0.0"
3627,"0.0,0.0,0.4468793,0.0,1.0252781,0.0,0.0,0.0"
3628,"0.0,0.0,0.30324754,0.0,0.90406936,0.0,0.0,0.0"
3629,"0.0,0.0,0.7687231,0.0,1.2837743,0.0,0.0,0.0"
3630,"0.0,0.0,0.007616492,0.0,0.62677646,0.0,0.0,0.0"
3631,"0.0,0.0,0.13824299,0.0,0.75085926,0.0,0.0,0.0"
3632,"0.0,0.0,0.40403816,0.0,0.9861994,0.0,0.0,0.0"
3633,"0.0,0.0,0.35090557,0.0,0.9410325,0.0,0.0,0.0"
3634,"0.0,0.0,0.7440494,0.0,1.2683833,0.0,0.0,0.0"
3635,"0.0,0.0,0.48421556,0.0,1.049972,0.0,0.0,0.0"
3636,"0.0,0.0,0.12876728,0.0,0.72504675,0.0,0.0,0.0"
3637,"0.0,0.0,0.41337103,0.0,1.0068222,0.0,0.0,0.0"
3638,"0.0,0.0,0.12759908,0.0,0.7575041,0.0,0.0,0.0"
3639,"0.0,0.0,0.4918729,0.0,1.0556929,0.0,0.0,0.0"
3640,"0.0,0.0,0.18519084,0.0,0.78217506,0.0,0.0,0.0"
3641,"0.0,0.0,0.3766334,0.0,0.9747597,0.0,0.0,0.0"
3642,"0.0,0.0,0.39844632,0.0,0.99077916,0.0,0.0,0.0"
3643,"0.0,0.0,0.0,0.0,0.559109,0.0,0.0,0.0"
3644,"0.0,0.0,0.33565778,0.0,0.9319428,0.0,0.0,0.0"
3645,"0.0,0.0,0.45812997,0.0,1.0451405,0.0,0.0,0.0"
3646,"0.0,0.0,0.0,0.0,0.23706433,0.0,0.0,0.0"
3647,"0.0,0.0,0.23353037,0.0,0.8339813,0.0,0.0,0.0"
3648,"0.0,0.0,0.17313391,0.0,0.79188097,0.0,0.0,0.0"
3649,"0.0,0.0,0.22791749,0.0,0.8274936,0.0,0.0,0.0"
3650,"0.0,0.0,0.033742346,0.0,0.6529287,0.0,0.0,0.0"
3651,"0.0,0.0,0.0,0.0,0.59027946,0.0,0.0,0.0"
3652,"0.0,0.0,0.0,0.0,0.5319037,0.0,0.0,0.0"
3653,"0.0,0.0,0.3410888,0.0,0.9173928,0.0,0.0,0.0"
3654,"0.0,0.0,0.7664643,0.0,1.2951195,0.0,0.0,0.0"
3655,"0.0,0.0,0.37109736,0.0,0.97110295,0.0,0.0,0.0"
3656,"0.0,0.0,0.2705908,0.0,0.8700284,0.0,0.0,0.0"
3657,"0.0,0.0,0.36943424,0.0,0.9681153,0.0,0.0,0.0"
3658,"0.0,0.0,0.31681454,0.0,0.92216194,0.0,0.0,0.0"
3659,"0.0,0.0,0.37893313,0.0,0.9702581,0.0,0.0,0.0"
3660,"0.0,0.0,0.0,0.0,0.5905526,0.0,0.0,0.0"
3661,"0.0,0.0,0.0,0.0,0.5499622,0.0,0.0,0.0"
3662,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
3663,"0.0,0.0,0.0,0.0,0.46376494,0.0,0.0,0.0"
3664,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
3665,"0.0,0.0,0.0,0.0,0.1980812,0.0,0.0,0.0"
3666,"0.0,0.0,0.020138735,0.0,0.6213006,0.0,0.0,0.0"
3667,"0.0,0.0,0.0,0.0,0.34937903,0.0,0.0,0.0"
3668,"0.0,0.0,0.68682635,0.0,1.2299329,0.0,0.0,0.0"
3669,"0.0,0.0,0.0,0.0,0.29012337,0.0,0.0,0.0"
3670,"0.0,0.0,0.36275208,0.0,0.9615495,0.0,0.0,0.0"
3671,"0.0,0.0,0.8376303,0.0,1.3395407,0.0,0.0,0.0"
3672,"0.0,0.0,0.0,0.0,0.4750499,0.0,0.0,0.0"
3673,"0.0,0.0,0.0,0.0,0.41617006,0.0,0.0,0.0"
3674,"0.0,0.0,0.041865133,0.0,0.6526233,0.0,0.0,0.0"
3675,"0.0,0.0,0.60972345,0.0,1.1621919,0.0,0.0,0.0"
3676,"0.0,0.0,0.5433415,0.0,1.1132047,0.0,0.0,0.0"
3677,"0.0,0.0,0.8090866,0.0,1.3489239,0.0,0.0,0.0"
3678,"0.0,0.0,0.47275966,0.0,1.055569,0.0,0.0,0.0"
3679,"0.0,0.0,0.7346098,0.0,1.2877203,0.0,0.0,0.0"
